addr,vote_option,myStake
cosmos1wcmp24xwtazavjwwl24dftze5xmcys9kn0ytsx,VOTE_OPTION_ABSTAIN,20.1
cosmos13w8kpav46mmzwuktnccglz8m0d2h6nnmh2wtzc,VOTE_OPTION_ABSTAIN,20.1
cosmos1jqlcqn8ecqyfv70ar340jwnj2yp4wlvmzx7pqv,VOTE_OPTION_NO_WITH_VETO,20.1
cosmos1jyl6jx4hghwd0yf9vvsq5kyddszyvclresmel5,VOTE_OPTION_ABSTAIN,20.1
cosmos1j2m7fts6ul6gtr8fevfckm9vg7q436mtm4ng3f,VOTE_OPTION_YES,20.1
cosmos1jt5hky4s5uldhz7jvjdtq5pz6vzlt5aygl5rve,VOTE_OPTION_ABSTAIN,20.1
cosmos1npqs4al3fxqma8hg3wqg3z69p6djlqh9n5gdye,VOTE_OPTION_ABSTAIN,20.1
cosmos1nf9lm7mjvjgcpp2srplj2u9vt7ccs927sm44c6,VOTE_OPTION_ABSTAIN,20.1
cosmos1n5gkqh7g7vaqtkvw4vd7e3wzhu2mu9ymc8j0ra,VOTE_OPTION_ABSTAIN,20.1
cosmos1n49g00dfqp9ag4x627hvzqpnta9cv5amaz7ye2,VOTE_OPTION_NO,20.1
cosmos15keexgpzfudzm0gkh07ul88rehjl8pnj67jphd,VOTE_OPTION_ABSTAIN,20.1
cosmos15cg3gkhsaz9lkr0akkkngcxp23symdync0f7z6,VOTE_OPTION_ABSTAIN,20.1
cosmos15ca7lq0w587m5mm7mtmhsm6v6dexer8s5unkmk,VOTE_OPTION_ABSTAIN,20.1
cosmos148k6y66ts6cxr5yyz6w065a667xuyv6fjk83e5,VOTE_OPTION_NO,20.1
cosmos1ktdx920cduhlw3hjzqjyk4y03atpkd72l38tz3,VOTE_OPTION_NO,20.1
cosmos1kjlc3eq97cpjhlryqphchxad0l5z7e5jkdue8g,VOTE_OPTION_ABSTAIN,20.1
cosmos1czh0xp63l4485c0w54kqe6ltw80yayq3rgvq6g,VOTE_OPTION_NO,20.1
cosmos1cxzwkzlu9e56galk7rwkyu3agf0q3sdk02plwx,VOTE_OPTION_NO,20.1
cosmos1c2sc7y6dhmv385k0u8du24n7w2cvptrlglvx3f,VOTE_OPTION_ABSTAIN,20.1
cosmos1cweg8ep59nwngv2nx4j0mfptkslh40hlheek4s,VOTE_OPTION_ABSTAIN,20.1
cosmos1ckeex8340tuxcrlz9dk8syr8pgkw4r03e6plyn,VOTE_OPTION_ABSTAIN,20.1
cosmos1chwws69lngrhruxevlkjvrn58wm3lhm2fqwmuz,VOTE_OPTION_ABSTAIN,20.1
cosmos1egsjjusn7ceenxcaqcfcctedr03n6lpyr7r4tk,VOTE_OPTION_ABSTAIN,20.1
cosmos16zun5gn5xyf5wu7wj5q39lfs7lsyeryty79f6u,VOTE_OPTION_ABSTAIN,20.1
cosmos1mjlyz93ldm4u8nwuxlfjy4f4pf6hurx0cxhsps,VOTE_OPTION_NO,20.1
cosmos1u2pq4nhdcl4hckly0hafnajrdr4ztgw0ccqzun,VOTE_OPTION_ABSTAIN,20.1
cosmos1utyg9cpmdqghjjs433x6ddj39zfcxm0xhvvkv4,VOTE_OPTION_NO,20.1
cosmos1u4jtz385g0sjyflmd587u8yh6tvmf6hc7fckgf,VOTE_OPTION_ABSTAIN,20.1
cosmos173rfuejwnrweqmyvsggvkawqusrjx40t2ldq4d,VOTE_OPTION_YES,20.1
cosmos1qulmemgyt7aajvmagdsytrq7lvsuwa3a2kw24y,VOTE_OPTION_ABSTAIN,20.099999
cosmos1926gwa9z8aep52auxyz794l9a9a04cyhxy9v8l,VOTE_OPTION_YES,20.099999
cosmos18rfjft9w7jugj2k6hw3msmh9an6mre9lhxsrz7,VOTE_OPTION_NO,20.099998
cosmos13pvaq7slylju8yn0a4t499cf9d0gwwcrr0xmp9,VOTE_OPTION_NO,20.099998
cosmos1jepj6d8gczehlcde3dm2pxrw57yfq48jjzklpn,VOTE_OPTION_NO,20.099998
cosmos1nne4wntxaunu5z8jq3xjkyrjpal4qtuwnge6sc,VOTE_OPTION_NO,20.099998
cosmos1cs73h4az4v2azee2uhlyt4xgh9dhy4f8ln0z0k,VOTE_OPTION_NO,20.099998
cosmos1057xrjpae5pk8xqjywjjr20z8r6f8a8s3cdcaz,VOTE_OPTION_NO_WITH_VETO,20.099868
cosmos18tdvqjdp65e09t8kl0gettujjvwpqr3363cdc7,VOTE_OPTION_NO,20.098097
cosmos1hy38vqvx8zw873ls3338w0v2f8qz9sdhv0wtqn,VOTE_OPTION_NO,20.096860999999997
cosmos1tat3vwnlr7sp63f4n0d9g8sf69gpkuy0zmyypm,VOTE_OPTION_YES,20.092073
cosmos1h35dk78vzr44gkppkk6khqgt0k0k0pcesz7n8l,VOTE_OPTION_NO,20.092008999999997
cosmos1qnc3zk9qmstucrt68c7pp8fhurxgedyaxc79fe,VOTE_OPTION_NO,20.089491000000002
cosmos1rkwa78d3f2shcujytyu08gxdhvwk5fearz7kkv,VOTE_OPTION_NO,20.08875
cosmos1e3aqs2jnkpch0xplcy2n9tcwkntydkmpn2rp49,VOTE_OPTION_NO,20.08875
cosmos1ujgldr2p9h6vavlhg7wmgggjykhjdqnzdnav04,VOTE_OPTION_NO,20.08875
cosmos1hjjeuslud7tgk94psev8q7slvy4jmd3kdaegyc,VOTE_OPTION_NO,20.087504
cosmos1ym7jvrnu6cpgp5scjv30mdfvwnms8ln0hhpadu,VOTE_OPTION_NO_WITH_VETO,20.084562
cosmos18d6zvmew6ek78vhvn3y2zxn99xc2qpjap9z6cn,VOTE_OPTION_ABSTAIN,20.083934
cosmos1y4jutyv9hwjevefh2ejkqrkzn79sqq8gt3ghqm,VOTE_OPTION_ABSTAIN,20.081502999999998
cosmos1eyp0juhf724gk76lwrgvh38hlnzzwjs4dm5k0k,VOTE_OPTION_NO,20.079998
cosmos19sh8xhxk5fsd62pkrds0fqkhpc8j2gpjcly8us,VOTE_OPTION_NO,20.0764
cosmos1y3llrgeymjypjr2elw3lpxwnldsdaqsy80s554,VOTE_OPTION_YES,20.076189
cosmos1aw2wc35lwcnnks93slv7cj9v00etvxn5083wws,VOTE_OPTION_YES,20.072276
cosmos1fhv8vg2wuu97xfnwwr68ntq8k700ymjqwnmmaw,VOTE_OPTION_YES,20.072007
cosmos1gv2gd3rmnyluppwtacp3fwch7u8e6p5kvjtq8w,VOTE_OPTION_NO,20.071393999999998
cosmos10g8n78g3jlduv5vg0g8trswt7wnhnz3w8fn68t,VOTE_OPTION_ABSTAIN,20.070167
cosmos125fy6x6ga2xzcq3tlp64kxpvv3fz5amsx8dc6q,VOTE_OPTION_NO,20.063521
cosmos1spdnlw9sm8gjuqs7gpjtml9tlne6fdx0a2hl59,VOTE_OPTION_NO,20.062005
cosmos1eejdeyvjp923vam3krdfc4vf7766srewcygqdv,VOTE_OPTION_YES,20.060780000000005
cosmos1596qmq2tsjt4sywfdwhd9qqe22aw7camqmpyf3,VOTE_OPTION_NO,20.060138
cosmos14f8pqu5m69hntyz8pyqdaxya434yy8nfw75ghs,VOTE_OPTION_ABSTAIN,20.060000000000002
cosmos18t97ph2esca72wmrgnhmljk4zux60waxk3den3,VOTE_OPTION_NO,20.06
cosmos13nd7rnvzyljmjf0fs78h807pe3wx2nfet6qfxf,VOTE_OPTION_ABSTAIN,20.06
cosmos1hmh65rt5q7u5u22qz6lufauaz29degjtgj4urc,VOTE_OPTION_NO,20.06
cosmos1cr5zwpj66ff2t42ugq2pg42rzax93e6gk3wd72,VOTE_OPTION_NO,20.06
cosmos1ke7w90qh6mhjcd0vvq4wa5gvjkehr6ef3wxukp,VOTE_OPTION_ABSTAIN,20.056916
cosmos1jl70qydc9q7y9jnkqcsqnr83p3gf0pwq3mxs06,VOTE_OPTION_ABSTAIN,20.056194
cosmos1ttcsq7lwur858zcpnn07m47045at0tagg0nh65,VOTE_OPTION_ABSTAIN,20.055639
cosmos1pwj2k29mq2u4sfm89hv5prhuajw320tf7rxwqe,VOTE_OPTION_ABSTAIN,20.055214
cosmos1hvfm068erj554ylc5n7hp58t7k6zrjl2v82mgj,VOTE_OPTION_NO,20.052968
cosmos1q2lqpsd8nekpc2w8rrzlwyecz0yy2axhhvjjdk,VOTE_OPTION_YES,20.052005
cosmos1rxm8a2g2xqa8as62mh0lklf50rxm6hgq05uddm,VOTE_OPTION_ABSTAIN,20.052005
cosmos198dzvrwjl2pyhw05rffv843ylf2sn0gcd5sevn,VOTE_OPTION_NO,20.052005
cosmos1ffvs4whsflqk8nyfwj6hyul4r6wfaqpp4p72kw,VOTE_OPTION_NO,20.052005
cosmos12zjdguuqk96py455f5kde37azx4dvmeqc64f05,VOTE_OPTION_NO,20.052005
cosmos1n2tmaaucku6gljrtcwz9gh3hq2gxsfgdyj9e0m,VOTE_OPTION_NO,20.052005
cosmos1mumm0qty4vrypmmvt9ys6209q5qjx6gmkxaack,VOTE_OPTION_NO,20.052005
cosmos1r48nls3ysh0fwjslyv8xk72lfuzcjm9p0tckqg,VOTE_OPTION_NO,20.052004
cosmos1d9zzy9rwmlfymc929nweeqccn8td9e9yp3ruwh,VOTE_OPTION_ABSTAIN,20.050000000000004
cosmos1f0xfs33jjlzwcj8s55wfawvwpeefny5jav3tp3,VOTE_OPTION_ABSTAIN,20.05
cosmos12vp05wj94wxdpuy8d234skyqarvruphl7vq40l,VOTE_OPTION_NO,20.05
cosmos1ve4u93qeqw5tl3gausumuzznyzh50ygq53f24l,VOTE_OPTION_NO,20.05
cosmos1nv5adsrpfz9j7z3snkgnu859a9u2f05t76txjj,VOTE_OPTION_YES,20.05
cosmos1mkej27gn8jymxc2gpjp3264lzuzjj7pssr9qgg,VOTE_OPTION_ABSTAIN,20.05
cosmos17jpaltkrqdtzrl2r8t6p9jadmmg8vmjfz7t5rt,VOTE_OPTION_YES,20.05
cosmos1j76mgjt6e23k6law0yd6n0s2lfez8ez79xr2zu,VOTE_OPTION_ABSTAIN,20.049999
cosmos1kld4mzyw4nfglawj254x2vjkpdzpl7fcc889fv,VOTE_OPTION_YES,20.049999
cosmos13r2xemmz462z2xl7rtgau7h0fwk292s6kvmpvh,VOTE_OPTION_ABSTAIN,20.049276
cosmos1y5hq90x7rknkcs526lmuzgcurj93m0u4ysf8gc,VOTE_OPTION_YES,20.046113000000002
cosmos12u77s4e59z7j927gqt9gmy2jaz43j8ngzr7u47,VOTE_OPTION_NO,20.045783
cosmos15mk4nj0nl9h5lk6jwgurj42yzjk62weq2r74c0,VOTE_OPTION_ABSTAIN,20.045257
cosmos1vgmxqw7vn6rg7usdnmm00mvr3mqzsgmpaj0lq8,VOTE_OPTION_NO,20.044436
cosmos1900t6m9xh8nw767clqrq7x9sw0g3l9p5ptndgn,VOTE_OPTION_ABSTAIN,20.044172
cosmos1kvlrwz0m0rxhxsrvup767tq34as0dcy7zw8eel,VOTE_OPTION_ABSTAIN,20.04373
cosmos1d278hprrakps82fj6ek8sx78g6yujyw5ys80xy,VOTE_OPTION_ABSTAIN,20.042744
cosmos1rqrevgd0hh5yd3qq76537pks4gt2en0msldj70,VOTE_OPTION_NO,20.042605
cosmos100jvtv7wrgngwnc8qw32at27hzgsjyhun5s04q,VOTE_OPTION_ABSTAIN,20.041108
cosmos13q0gas34edfhjywp0cfuvzrrn79d7h2hd22whd,VOTE_OPTION_ABSTAIN,20.04
cosmos16z6wspw5yr9aq5jtccx6j476erh5sdswuaj9jj,VOTE_OPTION_ABSTAIN,20.04
cosmos1zzhp8yjcda2mj8tn6hqtu90tfepd3pe6z6qm90,VOTE_OPTION_NO,20.03875
cosmos1nry46lkyvd5zg57a5e3qmvxwe6hq2c86kw2cm2,VOTE_OPTION_NO,20.037314
cosmos1tadh9jvrlhtek6zqp2gwfmn0j8rm7qxsv2gwv5,VOTE_OPTION_NO,20.03625
cosmos1mv7389wzr097z0pemd3rqhwznp9w4vkzhy7gcv,VOTE_OPTION_ABSTAIN,20.034163
cosmos1tgufsqkp7hujre8jyz8nwfnjw5x4hfqh2wsvml,VOTE_OPTION_ABSTAIN,20.034006
cosmos1k5tncv3cg5z32s7hl0kdee5wdrvd9yzmf3v9mx,VOTE_OPTION_NO,20.033729
cosmos19wcujn56lmd3tm35t3szyf4asl6kfau7d42vhe,VOTE_OPTION_NO,20.032003
cosmos18ha5hyam3sst03wr7e6kmfkdjva05m3cjkz2v4,VOTE_OPTION_NO,20.032003
cosmos17sdtv37nwj6dgdy9u2tk3j56sf5ve6mtjdjwg3,VOTE_OPTION_NO,20.032003
cosmos1lj8wwmvm5dfgpe20m4l7g33rnvx0h4sq746l59,VOTE_OPTION_NO,20.032003
cosmos15r07nmshg39fdk8mutns9xv6370q2e7774t0h5,VOTE_OPTION_NO_WITH_VETO,20.032002
cosmos1g0mu9dj3m0s2u7m5nwt2z3jwaue37y6q4tnwda,VOTE_OPTION_NO,20.031606
cosmos1g55w3c0a52gsd2axh6t7sp288u2tdaqkgdcqsy,VOTE_OPTION_YES,20.031001
cosmos1a7sf07m9whdjel2ak2ef9j2me8v96cs5z35jyl,VOTE_OPTION_ABSTAIN,20.030943
cosmos1yhwefhmxapfc92d0s4emxhq03fd070l43e4m0c,VOTE_OPTION_NO,20.03
cosmos1vy8vzyrjkg2n2fxkd9y2fc4m70a43p9g6sq9wn,VOTE_OPTION_NO,20.03
cosmos10ef8374jcum2tjvcs40v96mezls47g06vc5tla,VOTE_OPTION_NO,20.03
cosmos14tq2h0fpwghf25nvqvfqesdmxqfsygny4kn9a4,VOTE_OPTION_YES,20.03
cosmos1k5ruxqrepq8dlnndg3n5k8v73qqwy8the89lc6,VOTE_OPTION_NO,20.03
cosmos1c3nuurycxel8v8j6kd0all3qzmz5jypuuy92e7,VOTE_OPTION_NO,20.03
cosmos1qp5h4cgr6h3cl6v26gas8fjsq7a6yftdh46dpu,VOTE_OPTION_ABSTAIN,20.029999
cosmos1lqtg7nqzk9x3uk25f92m7fgx478kykk7urnta7,VOTE_OPTION_ABSTAIN,20.028801
cosmos1rdjp4g6tw4vs8nm7awy25cr893ydqzgtg5aa3t,VOTE_OPTION_ABSTAIN,20.028750000000002
cosmos1zqwvxmq7239k0fa7gxecyz6zsx3skpz7ee7r8t,VOTE_OPTION_ABSTAIN,20.027989
cosmos1lu7fl37yrxvqc2qw8x8lwgkttcln4k8yac2876,VOTE_OPTION_ABSTAIN,20.027863
cosmos15tsdh9zh4hdq5k6a3f58ygh03vlurtfjee893d,VOTE_OPTION_YES,20.027019
cosmos1el9e0g9r28fchp7lw2lxaymx0s06kvwg5as6vr,VOTE_OPTION_NO_WITH_VETO,20.027019
cosmos178lwp7ry70tkl84jrpuh8ezcqjazvwp36emhrg,VOTE_OPTION_NO,20.026108
cosmos1uydtkgt9rqkx9kmdmyx8cys7m0ndn6575ec8df,VOTE_OPTION_ABSTAIN,20.025586
cosmos1prw3hzul0wnd47lvkfead6tpxkacuwg8v8lfx3,VOTE_OPTION_NO,20.022291
cosmos1kuh7lx4kzcmxfu3svfmnrrppeypf20mk6g7twj,VOTE_OPTION_NO,20.02229
cosmos1n7j8wqlvtce8uahygvn4ak87f7ruxwd5zxafts,VOTE_OPTION_NO_WITH_VETO,20.021502
cosmos18e73mfw0p06vttqmyeh6w7mrg5ttja4n4tud7f,VOTE_OPTION_NO,20.021402000000002
cosmos1g6r857nfkz7xyrvaqyxv4qv8wr6lxkntkw03rj,VOTE_OPTION_NO,20.021402000000002
cosmos1jzks3apapfl453992qxp20cfeauld76557gy3x,VOTE_OPTION_NO,20.0214
cosmos14z2k7q7zthf5fm9dnqnzv8vwcwcrjyguh8hfsr,VOTE_OPTION_NO,20.0214
cosmos155yuaswl057tk6f2ja8h9qlkc2tx9df7xs5egq,VOTE_OPTION_ABSTAIN,20.020999999999997
cosmos1h4gpsyw5tzt09m3vvxymtmfzd6004mfn72q805,VOTE_OPTION_ABSTAIN,20.020960000000002
cosmos1rgs259qgcwcny5euyjjc2spwkv6ttvmvsgwpaq,VOTE_OPTION_ABSTAIN,20.02
cosmos1f3h368qmz2hm0wces2nl64z6c76jw73c8rcfaj,VOTE_OPTION_YES,20.02
cosmos1sefst0ff9xts6dm3q2ekczttgn7a4cqawng3ts,VOTE_OPTION_YES,20.02
cosmos13d34stn7n46656l7nznls7jf4jn2g4mxl7gg5j,VOTE_OPTION_YES,20.02
cosmos1357qmm8vvz9aejdf0jeqjgacjcgudp3yhznrvr,VOTE_OPTION_YES,20.02
cosmos15nu0vfc0q5ucqttmdj38xnjx9sfgfxcnv07wv6,VOTE_OPTION_ABSTAIN,20.02
cosmos1ly7ecs7lm56mqr03pctl3nvdfmtzms2nuczh4q,VOTE_OPTION_YES,20.02
cosmos14jk2dlfa47nl263aftt8dk5k3kr3d439g9ap99,VOTE_OPTION_NO,20.019157
cosmos1z2jzh08kp9y3ukchz27m6wj9wxg6wemwhqycv6,VOTE_OPTION_NO,20.019
cosmos1tc0fa5zewlagfvzxyhqcrxhpugpeuja6g27zjp,VOTE_OPTION_NO,20.018005
cosmos1004r3k452e0sskrssvc3fpnq72s56ssp8e4mzq,VOTE_OPTION_NO,20.017613
cosmos1hpx23lc4l8phdmkkl60wxhk5mcsumzr2nyt0as,VOTE_OPTION_NO,20.017532
cosmos1k6ehqafl0susfrk0gteu0ld9yk2mpynv2p6lae,VOTE_OPTION_NO,20.01737
cosmos1kkzhsx80maj3d4dm4uennzf0eqmepumu74xtmf,VOTE_OPTION_YES,20.015
cosmos10qnl0dt203cekr4wmqa00huj2xkxcrqefhqa6e,VOTE_OPTION_NO,20.014725
cosmos18h6znhp68m64ryh6wfal8yyc9782w4kledhtqa,VOTE_OPTION_NO,20.014636
cosmos1rsn9hfeyfnfew5xnx8su00znvpjrrfdq6g3sel,VOTE_OPTION_NO,20.014002
cosmos18rfkzkdctkrr6e0wk6nkq2j4j3n5sd0gzzsjdz,VOTE_OPTION_ABSTAIN,20.014001
cosmos1drhepzrnqns3drgrl678ujlu8u8ymp6ruuvymy,VOTE_OPTION_NO,20.013919
cosmos19x0yaeny0cemulzhjgjl49at2hhlc60rs6apjf,VOTE_OPTION_ABSTAIN,20.01375
cosmos1mpnd8vcfx3sww4jyr75gm5fn07neepu6vdsjf3,VOTE_OPTION_ABSTAIN,20.012028
cosmos1yxzv39ene44gc0pgud84ncs9q9mw66e9lq45rw,VOTE_OPTION_ABSTAIN,20.012001
cosmos1ydgfyuf46v345s9rffegz0p3tvsx274923ea6u,VOTE_OPTION_YES,20.012001
cosmos13dm2ph7x9ffzlf45pmjxmxkqjvcmnwvvyz9u5f,VOTE_OPTION_ABSTAIN,20.012001
cosmos147lq6lrvtpxpju2pysqgxldfdg6wwk9gepe7s6,VOTE_OPTION_ABSTAIN,20.012001
cosmos1cywt44z8p6vyzqcjst9rphmaq2vf0th9v70thu,VOTE_OPTION_YES,20.012001
cosmos16wqcxgvyuj4rxe8w5uqy5rz3ceuw4y5w2zfkct,VOTE_OPTION_ABSTAIN,20.012001
cosmos1a3kh8wuj849pvsvf605vcmhyqcy3k07skqymvt,VOTE_OPTION_YES,20.012001
cosmos179tznyaq0p24879gat3hr64fm4dgw3ll7utyhl,VOTE_OPTION_ABSTAIN,20.012001
cosmos1xl5j5egqm63nnxluxtz6v7k7vxwp57lc3zjfn6,VOTE_OPTION_NO,20.012
cosmos18wh00ln458fcpn3n7aahsympgd90jfwmnvy0aw,VOTE_OPTION_ABSTAIN,20.011946000000002
cosmos1tjg0kxcxdn4t589dzxml255c57fsr9w7urmz3r,VOTE_OPTION_NO,20.011604
cosmos1zw49fkp3jwa27g4nnsuz2qaqjzxe4lq3jvesjq,VOTE_OPTION_NO,20.01153
cosmos1gcvuwyxwpa4xv4vcyrq322j2rgvcjr2cnu25l9,VOTE_OPTION_NO_WITH_VETO,20.011000000000003
cosmos1py5pqgp3urg3ru2yewt9r2evh2z2slma7vf0eh,VOTE_OPTION_NO,20.010384
cosmos1wh7gz82szkpm6ckhysajjjtpjr2vka4aeje2ls,VOTE_OPTION_NO,20.010144
cosmos1pqg4v3h2h6nlawygffqth5m4pnkg78eauztpdd,VOTE_OPTION_NO,20.01
cosmos1pdhq0a9zgrn57ne2zf2j0994fm78n8sjfxnskw,VOTE_OPTION_NO,20.01
cosmos1pm92nv2d5d4zyh60qpk2xxm8ynwen4uh52jsuk,VOTE_OPTION_NO,20.01
cosmos1zydr2ttw9kuzqe4x09njwe8sp8zawvfduksfgv,VOTE_OPTION_NO,20.01
cosmos1zxsslqdhzmskp030n3s26ncjvsd0hudyvqr3fm,VOTE_OPTION_NO,20.01
cosmos1z83hc3ggtnzjdqmn3xszpccx8wxv7sn2tna3zv,VOTE_OPTION_NO,20.01
cosmos1zhhrrasjrua7drdct39t93rdjvk36q9j0rxlpq,VOTE_OPTION_NO,20.01
cosmos1ze9pt96g8fnamrqkr85yyvqcak5xw6csejx6dm,VOTE_OPTION_NO,20.01
cosmos1rdh6v4efhgl8p8fpz4uewv3n8n7fqq0waejqgg,VOTE_OPTION_ABSTAIN,20.01
cosmos1r09redlrsek7s3c9zquj264hflwh8p4pymuzaj,VOTE_OPTION_NO,20.01
cosmos1r36xxmrk2uhveprvd3uy00w6qt93ex7rrf6szr,VOTE_OPTION_NO,20.01
cosmos1rcvc5tdcn9sup3gxa2cmwqzdpnq7x24vrytge8,VOTE_OPTION_NO,20.01
cosmos1y4q5k7d8739e67zw8pvnvcl3fuzdcmkd86zew7,VOTE_OPTION_NO,20.01
cosmos19y28k4akxj9wqhrweksckl7uk3jfwhu8tk6hja,VOTE_OPTION_ABSTAIN,20.01
cosmos198gz6cz0npe9scwkvgctxrkfqxm2rp386236sp,VOTE_OPTION_NO,20.01
cosmos19djedn74fwdte9phw2wvxx6c9wtkl2wqrqler6,VOTE_OPTION_ABSTAIN,20.01
cosmos190uzu8eumt0vrj25qkjf8hwgcnsuay0tx33m0m,VOTE_OPTION_NO,20.01
cosmos197yhc223nfsut95pzdd8nskdqe8sgfm7e80vlq,VOTE_OPTION_ABSTAIN,20.01
cosmos197gazj57muv8wvt5qnj2984jx7y2l60lxkw35h,VOTE_OPTION_ABSTAIN,20.01
cosmos1xgf9j3aswffm3ujny96tqdxjttsw6qd3xtqd6s,VOTE_OPTION_NO,20.01
cosmos1xt3f0tjd023g4f0p7m0ryx3mrq0uh30ztw8fkw,VOTE_OPTION_NO,20.01
cosmos1x5trl7ftm4cukaquf8t6f8xhzkvlg4c8kdss4n,VOTE_OPTION_NO,20.01
cosmos1x5vce0ml6e0sw4ma9sw3lktutmtv84ynn8uq70,VOTE_OPTION_NO,20.01
cosmos18n6pdvnsxj7sd7fn47auzj35g9dh85u973asge,VOTE_OPTION_NO,20.01
cosmos18l5xu7l52ngm99d063h5ksn6mp87gj3xhf5cva,VOTE_OPTION_ABSTAIN,20.01
cosmos1gj088pkz32vlxgw8amrnxw6yghml4v7pejhdzu,VOTE_OPTION_NO,20.01
cosmos1g6q5x7e0l2vupsks4y0mea6ekvvw5nahr0z0p2,VOTE_OPTION_NO,20.01
cosmos1gmf0j663h023l753yt7jdnluhdrqmrknver84m,VOTE_OPTION_NO,20.01
cosmos12xz8c8qk4hyphjahvkfaczra8wm3dpzc7pty2j,VOTE_OPTION_NO,20.01
cosmos12vd39mds2uy84mfwl8apene6jkeh0z3tj8whse,VOTE_OPTION_NO,20.01
cosmos12j8lgv99q0yv80htyegf8mz5t6uv3nxxc6kull,VOTE_OPTION_NO,20.01
cosmos12jcetntdvvy6tl8877upaucm0hdwcrumqt677v,VOTE_OPTION_ABSTAIN,20.01
cosmos12eyd3k45v2jdsm88e6le4rtgvp32jmrjqrh9yd,VOTE_OPTION_NO,20.01
cosmos12mzdlgcc5vrz9daurk6dqjvfkecdu43zr4qc97,VOTE_OPTION_NO,20.01
cosmos12lngxp34zmj323fgm02n08c6y4480dwv5d70ea,VOTE_OPTION_ABSTAIN,20.01
cosmos1t9exm0hps03udm2a8g7x3wqxdcus78k99qhfcw,VOTE_OPTION_NO,20.01
cosmos1t05fq60e7dwc2tvke0ygu2m6q3j5s42tu52qp8,VOTE_OPTION_NO,20.01
cosmos1dpf9sn4khza0swuj0445eaegjkvcc7en5y86yx,VOTE_OPTION_ABSTAIN,20.01
cosmos1dyf6d33stccggn3sd8exzrlk07j7vsd60wy9j8,VOTE_OPTION_NO,20.01
cosmos1d2dsrxzklq744lkyujlmrta3cwsypehyvattc0,VOTE_OPTION_NO,20.01
cosmos1dv26kgdyrmd0lp22uard3xpayv4l6vzrys56kw,VOTE_OPTION_NO,20.01
cosmos1d4t4sg6wgs68sn44c84c0je864uj5kw4d4kguu,VOTE_OPTION_NO,20.01
cosmos1wdqzt7fat96ccqj9npft5jugz6daaqkfyg2qn4,VOTE_OPTION_NO,20.01
cosmos1w3uf2ftpayhwdw8h2czaw82v6rhuyc94y2xnff,VOTE_OPTION_NO,20.01
cosmos1wjwwgv0udhmc74385uvc2sgect3lt0dpfv9lef,VOTE_OPTION_NO,20.01
cosmos1w5zhj8vnajec9p9xxl78x9w5w5kg5dxpk9muzv,VOTE_OPTION_NO,20.01
cosmos10pd4svna9k2cynh5aj8kfw73cp2ngydrm9wwqq,VOTE_OPTION_NO,20.01
cosmos10d8zfuf7c42q6ppcf0spjjccljc625rak70rc4,VOTE_OPTION_NO,20.01
cosmos10hlghcjxe5hdpq44c0qj4syljz2ymtef95qaz5,VOTE_OPTION_ABSTAIN,20.01
cosmos10atyaxtx86ttkneraq2lntzw74yrxd6gcm6lu2,VOTE_OPTION_NO,20.01
cosmos1s4qegrsn6u7qvz296gg95jev5xznjcs7s543ra,VOTE_OPTION_NO,20.01
cosmos1se7qrhx26aena0eksz62frvx6pl4mcqk4uwkje,VOTE_OPTION_NO,20.01
cosmos1suzm2dlpgurmdtzkhcghv97smn8wgz03agzaus,VOTE_OPTION_NO,20.01
cosmos1sl4u47pnnaptdwkgghnqnswn6cmpcvwchjyx0y,VOTE_OPTION_NO,20.01
cosmos13rh9jfdhgpr6tx8leukjtjts2sm58q5e9chy2c,VOTE_OPTION_NO,20.01
cosmos13rlya934kfk5ax85xsr295r7gcxqlp663za62m,VOTE_OPTION_NO,20.01
cosmos13f573k2dah028v9zcyu0e8jsh204vnd2npg6p6,VOTE_OPTION_ABSTAIN,20.01
cosmos136r7smzjpqqsdwk52qtascn6nrk324h0sjfqlc,VOTE_OPTION_NO,20.01
cosmos1j8xryjhk427mm2ermhkyhh0sauuhzf8y9dwazd,VOTE_OPTION_NO,20.01
cosmos1j0wwzpnvz65xfxlw5rdlf8jktmxu6qhzarruy2,VOTE_OPTION_NO,20.01
cosmos1j6z5kc46mjy2td8tszrl07k360qchtfqxwnsuk,VOTE_OPTION_NO,20.01
cosmos1njt8znlrgr4wpzcha022eyfhypdzt079y3gykg,VOTE_OPTION_ABSTAIN,20.01
cosmos1nkwepxz0vgd2j2gdtfya9dr3tgzvvkjgtgaz8e,VOTE_OPTION_NO,20.01
cosmos15ysexytcw6l4cn6h7n3r9nfgu9auxy7z2ezkxg,VOTE_OPTION_ABSTAIN,20.01
cosmos14schrke22axvnkvnsmtm7p2cezu9w223mjeptl,VOTE_OPTION_NO,20.01
cosmos146wq7ml99htegwvk3cdtezml3vfd7mr468dswp,VOTE_OPTION_NO,20.01
cosmos1kwrs39vdvz5d7ewe24c4kkz2gpspdey2ehqr8a,VOTE_OPTION_NO,20.01
cosmos1ku4ky24xvznzgfwfnd6gsr6r9t9h9d37w8whnt,VOTE_OPTION_NO,20.01
cosmos1hwwseh6llex56vzzalp83c9m4upnpkya8agwrk,VOTE_OPTION_NO,20.01
cosmos1h4f9urmmwskx9nkn4pxv8r5l25d9v9dgzvpht3,VOTE_OPTION_NO,20.01
