addr,vote_option,myStake
cosmos1nag9m6ztn7qyaya5nh36ggcy0388mfaueukmn5,VOTE_OPTION_YES,56.858503
cosmos1xduulk9tqgx93xj4npncdgpr525e36vt6tzu3r,VOTE_OPTION_YES,56.855354
cosmos1e92zpqt8kwjudzaj2s4g6ze3yv455ykngu0lst,VOTE_OPTION_YES,56.84375
cosmos1y68jl3lx98vnzf7nnkytrlupxm9ar3uyfefr0u,VOTE_OPTION_YES,56.830393
cosmos1j4p83jsq3zplcd2nc78e5the0dj3sfqy0cwv86,VOTE_OPTION_YES,56.825
cosmos149sjqz5vrwqdyle03dljfdz5433kr8eh7pa9p9,VOTE_OPTION_YES,56.824571
cosmos1qh25fcfkwh0mxcdh5563kgyylq77fqepe3ruv8,VOTE_OPTION_YES,56.815433999999996
cosmos1unv659wxppexcm03elac9yjsam0uq96mm3np50,VOTE_OPTION_YES,56.774915
cosmos1nacclrgzvmvvtlc2lp5p3gt7ymn8ywt6umvm3r,VOTE_OPTION_YES,56.771123
cosmos15w6rffd3p7hlzuu2a6g7ajrccq99qpyktjg7t6,VOTE_OPTION_YES,56.767627
cosmos1xeeylf0l6gke4dtaxs2eh24yqf640u8wmjcc2n,VOTE_OPTION_YES,56.767526
cosmos18sajp6w6yyl7x2t0prd39wp5gspq3vthere4r8,VOTE_OPTION_YES,56.760624
cosmos1zv4p0pu5egxym8c35m9znyjnkxcwjpuy5jazgv,VOTE_OPTION_YES,56.737300000000005
cosmos15ucydnzg76mlt6kc3j4qmqtxh733k383nkwjdn,VOTE_OPTION_YES,56.667854
cosmos13uazpr8jy6zln5tmdjnrnxtzrej2dl7l9a6r5p,VOTE_OPTION_YES,56.663801
cosmos1sky6k0qx29r68rsdkzxkzsydjrz3pej9k89jzn,VOTE_OPTION_YES,56.660318
cosmos12dgrapdy2y3kj5syu05veynmv2a5tac3up2jxs,VOTE_OPTION_ABSTAIN,56.649789
cosmos1ymp739xnnqgxsv8gp205zvvkrjfjvf27cxn0nw,VOTE_OPTION_ABSTAIN,56.64464
cosmos1f6klmvl7ftqntv2mpcvnhujf3vs2xl2ztdpftx,VOTE_OPTION_YES,56.610548
cosmos1fd59cdszy8hlzfu3dcyunpts59wygv3jh5vxka,VOTE_OPTION_YES,56.6
cosmos1568ndjvyte82sg497cnwq27rwd5qpf4v4whu7h,VOTE_OPTION_YES,56.599783
cosmos199rp2jft0cerdevdtsx333rvqshmqdhf59fkjg,VOTE_OPTION_YES,56.583244
cosmos1jl4vq89gf6yexyqwhcdp2u2m2nfmh9jwdvkvt4,VOTE_OPTION_YES,56.568864
cosmos1xhk3gjwle8na9fqh9qpqmsheuvj8qzt7vpcxm0,VOTE_OPTION_YES,56.516806
cosmos1vkkcfaudqusdwc4044wsln0eqtup9amyf8wc5l,VOTE_OPTION_NO_WITH_VETO,56.507032
cosmos15w7wh92wm5mcz3myz8jlvda80yqcvqz3ve6nxv,VOTE_OPTION_YES,56.502804
cosmos1qz6ls648eefawam8pqufy47s4j3wgu4nqmyluz,VOTE_OPTION_YES,56.5
cosmos1pyy8mj4vpmlgz3ylavdhgd0mgvruc4ee484jat,VOTE_OPTION_YES,56.491546
cosmos19w7e74fj4hl3eppl46y53y48llf7jd2mdhkzt3,VOTE_OPTION_YES,56.465479
cosmos17wz760j7rs44zwhmhprhuxpnzyjcnrxse5v3ll,VOTE_OPTION_YES,56.459785
cosmos195k393ez550cg7q2p68dee6xv8kqmsz4lsue59,VOTE_OPTION_YES,56.451095
cosmos1lj5420qwmtxn664gldyq4fv6jq9uj57x5l3v6z,VOTE_OPTION_YES,56.428045
cosmos166qhlkcpjysyu8740ty4y2fc6j3dmgxvam7y2p,VOTE_OPTION_YES,56.41645
cosmos1m47x0gnkq32xstyq2k6s8v5frtg09fwmzmgxmk,VOTE_OPTION_ABSTAIN,56.4
cosmos1v8uw3ddp7a4txp7d97jwlr8sf5zn0nj6kxqa4z,VOTE_OPTION_YES,56.379282
cosmos1jeg33y6l0d4z6gxp9949d7vyv4tanmwaa4qxec,VOTE_OPTION_YES,56.375626
cosmos1mr4jp4pd3f7dl84zqref5q3z4mzatx6cfrv9eg,VOTE_OPTION_YES,56.35089
cosmos12zj672nek2fjrgsrje6dfje84lt34ycwg47u86,VOTE_OPTION_YES,56.340647
cosmos1jql873za3a2suzjdgmxv2znc5e8pt57xtlvtxg,VOTE_OPTION_YES,56.323022
cosmos1qf3fycpz5ahw4dpl275u3y5ngz290lh2djsw2a,VOTE_OPTION_YES,56.319008
cosmos1vxgxjv8e4jshxejpa0ga735qw2fqr3mq2jxhkw,VOTE_OPTION_YES,56.30581
cosmos1q98u2u4y403fvs66400wfs8pr8kl37mcgfn5qh,VOTE_OPTION_YES,56.302224
cosmos18r44epe6ju5pa5vd4rdf8yssqtrpjhzdksfma4,VOTE_OPTION_YES,56.298320999999994
cosmos13vgt0u366g0xss4kkhax8dqp286gzc84mhd46u,VOTE_OPTION_YES,56.285994
cosmos17gf6ew2agdjt8wflk27jx2w68esp9pr2n4s8wq,VOTE_OPTION_YES,56.285989
cosmos1rgr4savjpr799fzh4f0pp3krrq6l8akh5k792e,VOTE_OPTION_YES,56.283637
cosmos1x2fvgg7pjm6ew48x0h3sa760t63fj53z2mu5tu,VOTE_OPTION_YES,56.281797999999995
cosmos19dgyrrj0c4p0llr9tkuuxjler47cyrp0a7s2rc,VOTE_OPTION_YES,56.278851
cosmos1h4ukd4yea20cfuu9eeqhpcjj3udkcqdrjxp4u8,VOTE_OPTION_YES,56.27743
cosmos1qsah4thecca6mdak8mf7pkf8upf6hx49sggl67,VOTE_OPTION_YES,56.259772
cosmos1gh3pfrqy4sga7dy9rk3xsmc04u8xyepft0gd0e,VOTE_OPTION_YES,56.239095
cosmos19ekrasycszrv954kv0dm3y5366kkqra0hdd5uc,VOTE_OPTION_YES,56.217383
cosmos1k2sw87e4gy8v6vyzmwjwp2j2yk5hlvzkxcfpv8,VOTE_OPTION_YES,56.21322
cosmos1fq23g86hfd8lraf27sej0xq6w3spq4ruhymhpe,VOTE_OPTION_YES,56.202228
cosmos1zn0fk5z4pcsh8cxf3lts2pw3498507z8vq5g5g,VOTE_OPTION_YES,56.199999999999996
cosmos1pvu8chwtef87nrg46sj0y3x5cxy7eyha4l5nhj,VOTE_OPTION_YES,56.199696
cosmos1d3dud628u7jeyrpn77p6xurssx98zuaqe3v7sm,VOTE_OPTION_YES,56.19328
cosmos165ducs40knkmnjm43jqyp78w9869wmeqn7ztn3,VOTE_OPTION_YES,56.185618
cosmos1yng27xvqv0z7uszrzvcfkggdpnxgartq2qft63,VOTE_OPTION_YES,56.159448
cosmos1x5hyjlv4a8n9pjvryxzvrudxw5cauykf4xh4a3,VOTE_OPTION_YES,56.144428
cosmos1e2tlu7ut5pm49dygth3lmhg2x3w25jwdt4kq7k,VOTE_OPTION_YES,56.123519
cosmos1gwraje4mjer38g7dt8ytnhcdkk8dnpy6kjhmlz,VOTE_OPTION_YES,56.115
cosmos13uulpwtwfya79wrl9emn6kkgq6xgxw3nc438tv,VOTE_OPTION_YES,56.113232
cosmos1m2w7xc037z5ycz36zkxwnmh0p6mjzn6xgz5m8p,VOTE_OPTION_YES,56.10413
cosmos1k09h9etkhxayk4uceed8xw2an644r433a3cu8f,VOTE_OPTION_YES,56.097899000000005
cosmos1ujxgse3kgwre95ak95qwplrqxuh6uk3d68urru,VOTE_OPTION_YES,56.094955
cosmos18twuyrp89607lrrurh5h0nrljygwftjdkckly5,VOTE_OPTION_YES,56.093185
cosmos10zjcevr5hy5raqnq6xkal5y8geuzhvjzw4vxyl,VOTE_OPTION_YES,56.083059999999996
cosmos1ng9hjs8xwjts48d4xdrz3fzmcfglmqlql7c0dx,VOTE_OPTION_YES,56.064692
cosmos14r72wz66mymprfxs86s6dwuhtdvd4h2r75gug5,VOTE_OPTION_YES,56.048792
cosmos15mc9v0w4zk9upw3s3dkj7p53qxaq7srk8wydkz,VOTE_OPTION_YES,56.044913
cosmos1tg0kr6x74ytyjrx5ex74vk50ssszmlhdex40vx,VOTE_OPTION_YES,56.041715
cosmos1efkkjps8alhjmvsdw5cp0n43hhuff7qz835vht,VOTE_OPTION_YES,56.02211199999999
cosmos1mdrzd2n5ltjgrws8jyssz423y8mem60xdjujvw,VOTE_OPTION_YES,56.012684
cosmos1m5atd6fm6zh3rtekjrtetve2c5es6f9esjed6w,VOTE_OPTION_YES,56.01202
cosmos1vf3280ktzty92ufkxkl4as9dxxq87x73t4cppv,VOTE_OPTION_YES,56.001
cosmos1drwstl4304hkmj2t7859rf8r7ma267earytdmz,VOTE_OPTION_YES,56.000006
cosmos1yg7undl9mr9mxsh3cq9s7hlhf0w3c9pkrttwpk,VOTE_OPTION_NO,56.0
cosmos1gaevslfqqz3af4fmn9jh473muljdwmpqrjyn0e,VOTE_OPTION_YES,56.0
cosmos15cjmua3f34x95mzelxqersvnguxr7rkhmvw69j,VOTE_OPTION_YES,56.0
cosmos1h035zwjeplxhktypggmcyd8kkd8qlztpy735t7,VOTE_OPTION_YES,56.0
cosmos1hasj5mqt2qf2q79397h73mzdtgg6n696m8hykq,VOTE_OPTION_YES,56.0
cosmos1m7dhf0hqjf5hjpxcrt8rnwx3hveh3weuqxaym3,VOTE_OPTION_YES,56.0
cosmos1lfqa06v9n9atl0q6shwrlruqxpujrqf5wk998p,VOTE_OPTION_YES,56.0
cosmos1jaqeru3lcvzc99dva56ukn5lsyl22yf2wpjs6f,VOTE_OPTION_YES,55.996482
cosmos12s53ewsx4639n9ghs7r049pnnq8d4xl2jyvm8v,VOTE_OPTION_YES,55.986217
cosmos1wkxgv793nte7s4ruwjpx65ke576m67cpufyq3x,VOTE_OPTION_YES,55.946413
cosmos1dx5cd72umcwas5rhufdm02pjpgg9zmsrv29zut,VOTE_OPTION_YES,55.937542
cosmos1h73q0yka8g4ktmu5lctgzskenwge7frtaj59ka,VOTE_OPTION_YES,55.932259
cosmos1wrt7q6myda2lhqenwjcttn782r8068gs00kh03,VOTE_OPTION_YES,55.932128999999996
cosmos103l9p224sqeg53jm9j4an6y7ha850kcr7yyu37,VOTE_OPTION_YES,55.930422
cosmos1tn4hpcgfxxjhs3y06g5je0cg6tn3xqrkh99z7e,VOTE_OPTION_YES,55.914946
cosmos1nqn5gq9q2wdwp86y9rmlradta9cdzd3wke9s2w,VOTE_OPTION_YES,55.905824
cosmos1qptp2hntwecfcyjwxyr8cngmjl9fmfc6jwcfnx,VOTE_OPTION_YES,55.900000000000006
cosmos1f5kvg5qekwqq9e7kpk4k8mqcl94d3eyrsxv6tw,VOTE_OPTION_YES,55.9
cosmos10s303hwzrysr7n2pwfgfjtghx4x53638g6zr5l,VOTE_OPTION_YES,55.9
cosmos1e993rgjmdjk00lyn0qf6wwhktpmznye3qa03qp,VOTE_OPTION_YES,55.9
cosmos1wxg88r4w38kwaupplr4l6r6qrrhrlsw590lprg,VOTE_OPTION_YES,55.887667
cosmos1v76m3cz8nnln7amkdsu7xwuar7aszmxephdpr7,VOTE_OPTION_YES,55.88
cosmos1ws7pd24ak8g6decwncu43z6yzuhkfycw98wulp,VOTE_OPTION_YES,55.873279999999994
cosmos17mp5cpx4ac6swapu26rgvfvtczzw24nehtj9zx,VOTE_OPTION_YES,55.870369
cosmos1krce283xkdw2sztevx3xnn6f0h8szrpzdpuf6s,VOTE_OPTION_YES,55.854414
cosmos12z92ax3grfgmznwzt4x3urpr4qde2pl0pu5kzp,VOTE_OPTION_YES,55.852795
cosmos1y2lan2anmfwsz9p00l5j2rd7agclezyqj8eqtc,VOTE_OPTION_YES,55.822066
cosmos18gywr5yx8ch94c88sm0d39dsw0lr9w0g6kx6ge,VOTE_OPTION_YES,55.821999999999996
cosmos1rarf03pxjuwa595alskcx7cnjtevu2dzvzcn8q,VOTE_OPTION_YES,55.810754
cosmos1etfq36hxf6xxxp6hhzqpfgn0dxndkgsy96r80s,VOTE_OPTION_YES,55.806122
cosmos107pcp0f2xuahdzfkfahtl5kjvy09deft0xckm6,VOTE_OPTION_YES,55.805165
cosmos1g73xcmyfmn5tp6632l2t0fmm4a6fd8nhh5n55p,VOTE_OPTION_YES,55.798519999999996
cosmos1tjwa79vvjch7fqhqw3n2vpcvxhapaelumduc2d,VOTE_OPTION_NO_WITH_VETO,55.791152
cosmos1w0qnyd4jef6tlcj7nusd8py2es5vk6k8p05l9z,VOTE_OPTION_YES,55.784856000000005
cosmos1qpwz9katv9jskk53mypcyvfglp6qstcd5r405u,VOTE_OPTION_YES,55.781504999999996
cosmos15epcf3hjh3cd5rhcymwcznfmz6qkxsysp25sv9,VOTE_OPTION_NO_WITH_VETO,55.780401
cosmos13u44ewdyyp3q80jsuvzfy8xcg8x3prlngdfw2k,VOTE_OPTION_YES,55.778568
cosmos18525w9krar4r3qxqr9pqgqxflqfadxrtdp654u,VOTE_OPTION_YES,55.77825
cosmos1atevshfyd6sdmydj4wk508gh99nrk46kpdu7h0,VOTE_OPTION_YES,55.773287
cosmos1z5rhwvnq6vywj68pqxs9vpv07c28m6ycuvv7pk,VOTE_OPTION_YES,55.764318
cosmos1pyzxvfa7f8gr5x20n8kl0lu78jczuevnppu94n,VOTE_OPTION_YES,55.75926199999999
cosmos1dh26y7devmnne9p5zss573fqflw2wv5559acgw,VOTE_OPTION_YES,55.75332
cosmos1gpla8pke6xcrq06d7rfdyzyx5sjs6jqp6kj7kk,VOTE_OPTION_YES,55.751146
cosmos1tz4w0lr4pv8tld8n7pucx4stuuqqfuhjnzfcl8,VOTE_OPTION_YES,55.733274
cosmos126e6k82fwwywf9mps9zjqky8hevfyjy5aqeum2,VOTE_OPTION_YES,55.730092
cosmos1ar33w5q8vceduunfs3kjw0zsyvust7vsll4kdr,VOTE_OPTION_YES,55.728527
cosmos19n8mhjw5fn3m2ru7z6myxg5xlqsw2lx7n96wup,VOTE_OPTION_YES,55.726226
cosmos1nll8aw46lk9zs9hj4wsqgpxsgza0pxu4qvn448,VOTE_OPTION_YES,55.704684
cosmos162uqd7ftahyq7qmpp0mzluvsrym9tumqntvg7h,VOTE_OPTION_YES,55.70205
cosmos13a4r4v5k8plj22y7daa0sta7uskmyyu06pfjk8,VOTE_OPTION_YES,55.693436000000005
cosmos1ygjt4eze4jcczxzt3wdtde4tec0904xx87zaft,VOTE_OPTION_YES,55.6925
cosmos1nt8aphppfvr8xfnaz44ggeszt7w4z7dedemgg0,VOTE_OPTION_YES,55.656492
cosmos1l8cd00ap9rwymqq97c7dm7cep6qz93su8ls4ug,VOTE_OPTION_YES,55.639173
cosmos1xq7p3xg663yhg7syj78372zzllxtxetjfw6hh2,VOTE_OPTION_YES,55.601495
cosmos12saxy20x0x3n7efuxpfeq4jqp0vqpazyye4ekm,VOTE_OPTION_YES,55.592714
cosmos15r0g6cay3zue0upgdg77kd9nneu7mujhta3gz8,VOTE_OPTION_YES,55.57189
cosmos1kr6ufrdxu5nfkwjkequ7luaxzp8l68d0qw5gzc,VOTE_OPTION_YES,55.570336
cosmos1h4hf96l0zjjnh7kuz7994f20xw34k76gnjht0n,VOTE_OPTION_YES,55.56779
cosmos1y2huyln64jvchep0m3tufl8m3qa4aydmrxjxug,VOTE_OPTION_YES,55.566896
cosmos178x700y84jjag4y6zpuz7nejtzfvyu4qdrtd0f,VOTE_OPTION_YES,55.549999
cosmos1jdmnvrj4xnstxtk3wlkk748lh0czpjtptuyurv,VOTE_OPTION_YES,55.549979
cosmos1f75wazc3axn6cek5lyfkc6p0jr9jhxwnnnjg29,VOTE_OPTION_YES,55.53794
cosmos10ye8w6unav29ncq2ug5cu382n5sxgupnnp2pej,VOTE_OPTION_YES,55.533241000000004
cosmos1ygt5q28smu68ltywdkamwa57ps7w8vvx6at48e,VOTE_OPTION_YES,55.53
cosmos10sad45pz7n2w4w2zjsfy49v0lryrzvwrws4x08,VOTE_OPTION_YES,55.52897
cosmos1utltmwk9dxnxxyupawfq35tvy5pj8muyfmrl6q,VOTE_OPTION_YES,55.523511
cosmos19awh3c9xjn9vasek7lz2wjwvzc7mhm36qqe2v7,VOTE_OPTION_YES,55.52175
cosmos13wsy4r7wl67kdf8hp32szqwxnhuh7wa8wg3rwp,VOTE_OPTION_YES,55.514984
cosmos10s9d0xzlkk4pc2qcafp0sehcu392mcaqm638ha,VOTE_OPTION_ABSTAIN,55.5
cosmos1kr8hhh6awm06500cm775nn4r7kk5y6ppmcered,VOTE_OPTION_YES,55.5
cosmos1ecd0jw2c48wext9axgctxu254r9fmh4k2drx8s,VOTE_OPTION_YES,55.496237
cosmos1um7karjq7r8h2gvtsrtzgxct6gkdnhtdyzjuep,VOTE_OPTION_YES,55.489712
cosmos1vazxc9cqejf77qj5kg30fu037alnwe3n9cna28,VOTE_OPTION_YES,55.483036
cosmos1laqg55mvdga9l0wwy78v4ug58hgssdyvqff3zl,VOTE_OPTION_YES,55.48
cosmos1cxrr8e8ac76llvd5vfcjnap7jd0nnnejxj4x6d,VOTE_OPTION_NO_WITH_VETO,55.432687
cosmos1nqk9ea9dw6a8eg3vlukmrjy30rld80gpalqu85,VOTE_OPTION_YES,55.432160999999994
cosmos16agd250tldh8dfsd5jpwjv7exxu29z25kcfzpq,VOTE_OPTION_YES,55.43
cosmos1lwq4tywyunmlw0c9q7h2urv2ju7s7aj9xd9292,VOTE_OPTION_YES,55.40980999999999
cosmos1gszxjrh55ycdat3eydug9nauhc77fh80w7z4q6,VOTE_OPTION_YES,55.4
cosmos1hkgdcua64pcuwy88n548wggv0eefgy3u52enwt,VOTE_OPTION_NO_WITH_VETO,55.4
cosmos127we646lz9h9jn3n8yucw7cwrd0ghzwmle2jey,VOTE_OPTION_YES,55.396635
cosmos1kmr5kefze6x32cjf3hmrp3ulxvd5efmxe8rmu2,VOTE_OPTION_YES,55.39333499999999
cosmos1vjknxrlh4t3pmn0gmhpyuj97hvlwdrpxatk9d2,VOTE_OPTION_YES,55.392453
cosmos1upnmhlwzz8pejwxd2m484j4etq4ja727xf9zh7,VOTE_OPTION_YES,55.385799
cosmos1fp7lar7valvpajdxealzhaf5julcpvrl9fsup7,VOTE_OPTION_YES,55.384125000000004
cosmos19nl36qmc0rfl6dyxzgnhg2rsuf74vdpuhd9ya5,VOTE_OPTION_YES,55.382342
cosmos18437la2e3prdafy75mr770f97j6yw233du4ls9,VOTE_OPTION_YES,55.381406
cosmos1s9l6lgx5ufulhu9ctnfuadut9eg35qyw77gqt8,VOTE_OPTION_YES,55.338449
cosmos10dtdrw66nnawfduemkjxlh6f6n038hduajv09a,VOTE_OPTION_ABSTAIN,55.338182
cosmos1haqhdqsh0900rry5r33temq683fc7x9dg338kg,VOTE_OPTION_YES,55.308589999999995
cosmos12lz0af5aazhp8hj0322phd4kf403dmzspmahuu,VOTE_OPTION_YES,55.303703999999996
cosmos1wykcky3dqgvd0hgejp0nw54q5jq263c905e5t9,VOTE_OPTION_YES,55.296354
cosmos1fxnp2fvyewyqay8hj4v9ykqaa9x4myq7cv7las,VOTE_OPTION_YES,55.292981
cosmos1s6eqz56tfzmek04udawwtjseshaga4v8vawpm8,VOTE_OPTION_YES,55.286952
cosmos17f3fkann7lql0gzums6g2gsff3ys64gdql5q09,VOTE_OPTION_YES,55.275847
cosmos123kvp3veh8aahvxrhe34m6rc888kj3p4vj3m8d,VOTE_OPTION_YES,55.272949
cosmos1qfkxws2mgj5hsmttymf6xjagzuvu3945xs4x86,VOTE_OPTION_YES,55.27114
cosmos1r5trk7akrgukgcvvf852kwzgzydmla3rdevzul,VOTE_OPTION_YES,55.263213
cosmos1f4cc9mu7gc0r4s9nkum4wfsv0dsdyzf9rg2wkl,VOTE_OPTION_YES,55.263206999999994
cosmos12l9ntjae606js8crqkanwner84euz9vqvd0wjj,VOTE_OPTION_YES,55.26012199999999
cosmos1qnv0msy9046ksn9xypr4gduh40elqxtepg8crj,VOTE_OPTION_YES,55.245097
cosmos16a6feh58x3v3cty8vfzzj99q78upux70ef52hq,VOTE_OPTION_YES,55.239264000000006
cosmos16y6qqs5jzes5qc0vdktdh42zcdm6t80k3kx2h2,VOTE_OPTION_YES,55.236551999999996
cosmos1g6722j3r79l842s9k0wygv27gdkrmsmgwz3dkf,VOTE_OPTION_YES,55.22375
cosmos1ux4fgcsxd4jp7zm79h7amagv8acxzr6n3g8hpl,VOTE_OPTION_YES,55.21
cosmos1p3zu68m907m9ktpez7xhrnzcdv7m9cv334l63a,VOTE_OPTION_YES,55.202439
cosmos1dkfdjjycc9sg3g37qtsceukfmfguwzaump0evr,VOTE_OPTION_YES,55.197372
cosmos1lk5y0paw9a4pdvyqqsfmmp79z2hwtw8e4rjwtz,VOTE_OPTION_YES,55.171042
cosmos1a730fjdgwnky943efk6eftxd3ema9e53dkw2w5,VOTE_OPTION_YES,55.163858000000005
cosmos103vagadrtdgmlqaz9g04yyv6qece64v56xgqph,VOTE_OPTION_YES,55.162402
cosmos1jsv630a4pclh32vkxhj06ejhee3achr0h876du,VOTE_OPTION_YES,55.153292
cosmos1xp3gq2e6cjpfqdefahq9da0l77z9lr0jgs5klp,VOTE_OPTION_YES,55.149821
cosmos12aq7ka7wqske073hvt80mf7yht2rgglhecy497,VOTE_OPTION_YES,55.130513
cosmos1hyxm5lg8yk3qac0e26akahr4t9zk8ye0470dh3,VOTE_OPTION_YES,55.121039
cosmos1ar7q5773vfar6sy3uy2hardzhjwrsu7qvf0p7s,VOTE_OPTION_ABSTAIN,55.120044
cosmos1cg7egu2apctuerljxxkdl62s82cyacvnjahgw3,VOTE_OPTION_YES,55.11773
cosmos1r8qz8rjg3x6g3r3arxnkglq99g37dmknnd8qtg,VOTE_OPTION_YES,55.113329
cosmos149hr7lnj0tzu07uw7vlw27za89a5xq9wntmppk,VOTE_OPTION_NO_WITH_VETO,55.111819999999994
cosmos1zgcn9uxmuegt48ktq6j4xvyugycqpgk6lucvch,VOTE_OPTION_YES,55.1085
cosmos1w5cq6ac3750d2kt37x8uv2vlqp93fld8anyf69,VOTE_OPTION_YES,55.103504
cosmos1pavpens3khf6rl994krevk3u40l8e5vptf3737,VOTE_OPTION_YES,55.100657
cosmos1v0k7m3c84aa9vydc0nwxct9m6eyy3p5wmc8hke,VOTE_OPTION_YES,55.095013
cosmos1lwaxrdgt70jq2mp3wtpavmwct7av292yepsmav,VOTE_OPTION_YES,55.076634999999996
cosmos1a4cuuxnmkemhvh2hx5mqsjf7kvh0en8e2ycc8j,VOTE_OPTION_YES,55.07641200000001
cosmos1ehgps9n084r3qpw67j59ardmmj20zs8pmuavvc,VOTE_OPTION_YES,55.07602
cosmos1l70wlsgspudwdqtqn7p57wu5sr03ew6alh959k,VOTE_OPTION_YES,55.075237
cosmos1maycl9pr2l9zjnqz0w7qdf6qk4ddmag58l62hq,VOTE_OPTION_YES,55.071622
cosmos1x3at5cueaa0qxzzd5ws408ws667z9wpm56gyql,VOTE_OPTION_YES,55.070902
cosmos1hgfzhkrun80pmjmruhw628dmuk2tumvw4y9dss,VOTE_OPTION_YES,55.048254
cosmos1zy3fxgw00az00ga68kag8fwjuv6tpp2pqcldss,VOTE_OPTION_YES,55.042777
cosmos1uayu6y2sev0c2dmc68f9m0d9gv8z03qx4g7raa,VOTE_OPTION_YES,55.036519
cosmos1q6xnh7jac0slp7exsxx27pkaw60a79vqjk4wm8,VOTE_OPTION_YES,55.032772
cosmos1rh6ua96hvnh2muw6vlrz25nv2r0z5leal0n38y,VOTE_OPTION_YES,55.027926
cosmos1ycpm557leuxslr34dul2arp94u4epzlkwv3mdt,VOTE_OPTION_YES,55.025272
cosmos1a5lnhz4gunw37tp4pgs0yg2kykxddzxd9ftu04,VOTE_OPTION_YES,55.021
cosmos1ppnawtd5uxrqcz8geevusn964eswmrcd3nz6c4,VOTE_OPTION_YES,55.02096
cosmos12vsejq94zx9ll6jzvdyy327tslsz7x57eaxzzw,VOTE_OPTION_YES,55.02096
cosmos1tvyem2ed7e7r8c93q5rse3ut5nwwssvv2jnrum,VOTE_OPTION_YES,55.013953
cosmos1taxr98murlrgfqnktf8v0q2y2p53g9g9fenn87,VOTE_OPTION_YES,55.0135
cosmos1u6w89w9llt7wce2k563txu7mwk37fvvl9pj7th,VOTE_OPTION_YES,55.0135
cosmos1akgn6zaxcz44a8y9t6rldw8zq7ahj9mdrltemd,VOTE_OPTION_YES,55.0135
cosmos1ghsm38gx2rg0rt5s22svf2cuk6j8kdhgs6wqdc,VOTE_OPTION_NO,55.012999
cosmos1cq2uvl8n4eqvw6s9kfcv3gr5f295w07s79rr3c,VOTE_OPTION_YES,55.011202999999995
cosmos1rwc69kaplcmmnu8vydjaykgrm003xu3g4es505,VOTE_OPTION_YES,55.011182
cosmos1ru7r6jtnawwlq7rlsdwvhdzjw3ve8c0544hkdc,VOTE_OPTION_YES,55.011161
cosmos1fmr328ut43sag402c8a7f54u3lzj4jq6h4zw4g,VOTE_OPTION_YES,55.011161
cosmos1ec5yt8s9kxk8zun6v0vzl9nrx0w3zneh7z6my6,VOTE_OPTION_YES,55.005500000000005
cosmos1fdd3jefvjhk70acygqdx2ptwdmzkp5tmzpy8da,VOTE_OPTION_YES,55.0055
cosmos123r7mnlg2c46nsltvd0vdfxukjrc8mwuzrclu8,VOTE_OPTION_NO_WITH_VETO,55.0055
cosmos1wq5mzwgkrw928lhqqqq3chndkhqtw3rl66ahzv,VOTE_OPTION_YES,55.0055
cosmos1wnnanxf8xsl289dlx2y2wzy3wkfuzgy82a7mnx,VOTE_OPTION_YES,55.0055
cosmos1cy4jysffrjdkl0aa5h5v55dy3yrk4w9wv7llt8,VOTE_OPTION_YES,55.0055
cosmos1l5fpj8aja9frwgdz08kcf4hn5whrd9fcgscfmq,VOTE_OPTION_YES,55.005499
cosmos19rsj0scvc0jt3le0ha2k29pgc7228jl5y2wnts,VOTE_OPTION_YES,55.004999
cosmos1n73nwzy9sn0jfngc5tt82ceax9gqhsy0zk24dl,VOTE_OPTION_YES,55.002499
cosmos1axsd0l2lteu6y67h4qm8tk2vffqfj8ym9u993j,VOTE_OPTION_YES,55.002499
cosmos12jqyfxhx668rdpus3f67qhgsyrt26smxyzan4m,VOTE_OPTION_YES,55.002099
cosmos17wcy6e0345q9sacmzj0m30tzkwf54zgcykeuv5,VOTE_OPTION_YES,55.0015
cosmos1w0zf3n0xp0cwzvadf537hfkwhh08hxr84yjsex,VOTE_OPTION_YES,55.001337
cosmos1kqf5pkp9wyd3h00g7x9mqxqfy3j27vcsflzner,VOTE_OPTION_YES,55.000999
cosmos1826tyj5t83kcwjppztv29avq38wschln9ywycx,VOTE_OPTION_YES,55.00029
cosmos129vfqxfauw4656qsm3kecj2vpdk68r8rwzws2z,VOTE_OPTION_YES,55.000001
cosmos18rwpleagfuc0gryrhntl0kptgm76q9k6ym7hfr,VOTE_OPTION_YES,55.0
cosmos1f2638sl2w9utnr020rzlv9h84aeqa700sprqhm,VOTE_OPTION_YES,55.0
cosmos1wplfy3xlfz37r930r4mpvv8whfh5782vw0r7d2,VOTE_OPTION_YES,55.0
cosmos1wx2zneuj5xluqck88edznsavf0hd2vewvuy89p,VOTE_OPTION_NO,55.0
cosmos15j46nt4mfsl3m0dugf8e5zxvjp8hgla4nrexfv,VOTE_OPTION_YES,55.0
cosmos1cknd5algcc66ujwce0x6k0wmzvf8zja25l42h0,VOTE_OPTION_YES,55.0
cosmos1mp09g9ww0jsdgp236p2pekdt59r34wwpgdlug5,VOTE_OPTION_YES,55.0
cosmos1mj6v4a4w90q7n9wep0rywdw6m7tn6k04lklvae,VOTE_OPTION_YES,55.0
cosmos1ua722hfls5ngq33gfs86rnwqrq2p04ydfussuy,VOTE_OPTION_YES,55.0
cosmos17znkuqf3axj6qm2v3876st8l6477rwtuu3ydyc,VOTE_OPTION_YES,55.0
